sep=;
Year;Month;Day;Hour;Temperature;Pressure;WindSpeed;WindDirection
2022;01;01;00;-1;750;2;90
2022;01;01;03;-1,1;750;2;135
2022;01;01;06;-2;751;3;135
2022;01;01;09;-2,5;752;2;135
2022;01;01;12;-2,9;754;3;135
2022;01;01;15;-5,1;756;3;135
2022;01;01;18;-7,2;758;3;135
2022;01;01;21;-8,1;760;3;135
2022;01;02;00;-8,1;761;3;135
2022;01;02;03;-10,5;762;2;45
2022;01;02;06;-12,4;763;2;45
2022;01;02;09;-12,5;762;0;180
2022;01;02;12;-8,9;761;0;180
2022;01;02;15;-7,2;760;0;180
2022;01;02;18;-5,8;758;1;45
2022;01;02;21;-6,8;756;2;315
2022;01;03;00;-6,6;754;2;315
2022;01;03;03;-6,7;752;2;270
2022;01;03;06;-6,8;750;2;315
2022;01;03;09;-6,5;749;3;315
2022;01;03;12;-6;749;2;270
2022;01;03;15;-6;748;1;270
2022;01;03;18;-5,8;748;2;315
2022;01;03;21;-5,8;748;2;315
2022;01;04;00;-5,8;748;3;315
2022;01;04;03;-5,8;748;2;270
2022;01;04;06;-5,7;747;3;270
2022;01;04;09;-5,7;747;3;315
2022;01;04;12;-5,2;746;3;315
2022;01;04;15;-4,3;745;2;315
2022;01;04;18;-3,5;744;2;270
2022;01;04;21;-1,9;743;2;315
2022;01;05;00;-0,4;743;2;0
2022;01;05;03;1;743;1;0
2022;01;05;06;0,9;742;1;0
2022;01;05;09;0,9;741;0;180
2022;01;05;12;1,5;741;1;315
2022;01;05;15;1,7;740;2;0
2022;01;05;18;1,1;739;2;270
2022;01;05;21;0;740;3;90
2022;01;06;00;-0,2;741;4;90
2022;01;06;03;-1,4;741;1;180
2022;01;06;06;-1,3;741;1;225
2022;01;06;09;-1,3;741;0;180
2022;01;06;12;-1,3;742;0;180
2022;01;06;15;-2,4;743;2;135
2022;01;06;18;-7,1;746;3;135
2022;01;06;21;-8,6;747;-9999;
2022;01;07;00;-6,7;747;-9999;
2022;01;07;03;-6,2;746;-9999;
2022;01;07;06;-9,1;747;-9999;
2022;01;07;09;-12,1;748;-9999;
2022;01;07;12;-12,9;749;-9999;
2022;01;07;15;-13,6;751;-9999;
2022;01;07;18;-13,9;753;-9999;
2022;01;07;21;-15;755;-9999;
2022;01;08;00;-15,5;757;-9999;
2022;01;08;03;-13,8;758;-9999;
2022;01;08;06;-11,3;759;-9999;
2022;01;08;09;-10,5;760;-9999;
2022;01;08;12;-11,4;761;0;180
2022;01;08;15;-9,2;761;1;270
2022;01;08;18;-9;760;1;270
2022;01;08;21;-8,3;758;2;315
2022;01;09;00;-7,1;757;3;315
2022;01;09;03;-6,3;756;2;270
2022;01;09;06;-5,8;755;1;0
2022;01;09;09;-5,4;756;2;0
2022;01;09;12;-5,1;756;2;0
2022;01;09;15;-3,7;757;0;180
2022;01;09;18;-3,5;758;0;180
2022;01;09;21;-3,5;760;0;180
2022;01;10;00;-4,1;762;0;180
2022;01;10;03;-4,6;763;0;180
2022;01;10;06;-4,3;765;2;225
2022;01;10;09;-5,6;767;1;225
2022;01;10;12;-7,3;769;0;180
2022;01;10;15;-8,2;771;2;180
2022;01;10;18;-9,2;773;2;225
2022;01;10;21;-8,5;774;1;225
2022;01;11;00;
2022;01;11;03;
2022;01;11;06;-9,8;778;1;135
2022;01;11;09;-11,6;778;2;90
2022;01;11;12;-13,1;779;2;45
2022;01;11;15;-15;779;1;45
2022;01;11;18;-18,4;779;0;180
2022;01;11;21;-20,2;778;1;45
2022;01;12;00;-20;778;0;180
2022;01;12;03;-19,7;777;0;180
2022;01;12;06;-17,5;775;1;0
2022;01;12;09;-14,6;774;2;0
2022;01;12;12;-14,1;772;3;315
2022;01;12;15;-9,5;769;1;315
2022;01;12;18;-6,1;767;2;45
2022;01;12;21;-5,9;765;2;0
2022;01;13;00;-4,9;761;4;45
2022;01;13;03;-3,7;758;5;45
2022;01;13;06;-1,5;753;3;45
2022;01;13;09;1,6;748;4;45
2022;01;13;12;2,8;747;4;90
2022;01;13;15;3,1;746;4;90
2022;01;13;18;2,9;746;4;90
2022;01;13;21;1,8;744;4;90
2022;01;14;00;1,7;742;3;90
2022;01;14;03;1,9;740;4;90
2022;01;14;06;1,4;737;4;90
2022;01;14;09;0,9;736;3;135
2022;01;14;12;0,9;736;3;135
2022;01;14;15;0,9;738;3;135
2022;01;14;18;0,7;740;4;135
2022;01;14;21;-1,3;741;3;90
2022;01;15;00;-0,6;742;3;135
2022;01;15;03;0;745;3;135
2022;01;15;06;0;748;2;180
2022;01;15;09;-0,5;751;2;135
2022;01;15;12;-1,2;753;4;135
2022;01;15;15;-0,2;754;3;135
2022;01;15;18;0,7;755;3;135
2022;01;15;21;-1;756;3;135
2022;01;16;00;-3;757;2;135
2022;01;16;03;-5,8;758;1;45
2022;01;16;06;-5,5;756;1;90
2022;01;16;09;-3,6;755;3;45
2022;01;16;12;-2,8;753;4;45
2022;01;16;15;-0,6;750;3;45
2022;01;16;18;-0,3;747;4;45
2022;01;16;21;0,2;742;5;45
2022;01;17;00;1,3;739;5;45
2022;01;17;03;0,9;738;3;90
2022;01;17;06;0,4;736;2;45
2022;01;17;09;0,4;734;0;180
2022;01;17;12;0,6;736;0;180
2022;01;17;15;-1,3;739;3;180
2022;01;17;18;-2,4;743;4;180
2022;01;17;21;-4,2;746;4;135
2022;01;18;00;-5,6;749;3;135
2022;01;18;03;-6;752;3;135
2022;01;18;06;-6,2;756;3;135
2022;01;18;09;-6;758;3;135
2022;01;18;12;-5,9;761;3;135
2022;01;18;15;-4,9;763;2;135
2022;01;18;18;-7,7;764;1;45
2022;01;18;21;-5,1;762;2;45
2022;01;19;00;-3,2;761;3;45
2022;01;19;03;-2,7;759;3;45
2022;01;19;06;-0,7;757;2;45
2022;01;19;09;0,5;755;3;45
2022;01;19;12;0,8;754;3;45
2022;01;19;15;0,8;752;3;45
2022;01;19;18;1,7;750;4;45
2022;01;19;21;2,1;747;4;45
2022;01;20;00;2,4;746;4;45
2022;01;20;03;2,5;744;4;45
2022;01;20;06;2,2;743;3;45
2022;01;20;09;2;742;3;45
2022;01;20;12;1,5;741;2;0
2022;01;20;15;0,8;740;1;0
2022;01;20;18;0,6;740;1;0
2022;01;20;21;0,6;740;3;0
2022;01;21;00;0,5;741;3;0
2022;01;21;03;-0,1;742;2;0
2022;01;21;06;-0,3;742;1;0
2022;01;21;09;-0,5;744;2;315
2022;01;21;12;-0,6;745;1;270
2022;01;21;15;-0,8;746;1;270
2022;01;21;18;-2;749;1;225
2022;01;21;21;-1,7;751;1;270
2022;01;22;00;-3;754;1;225
2022;01;22;03;-1,6;756;2;225
2022;01;22;06;-1;757;3;180
2022;01;22;09;-1,5;758;2;225
2022;01;22;12;-2;760;2;180
2022;01;22;15;-1,4;761;1;225
2022;01;22;18;-2,7;763;0;180
2022;01;22;21;-4,3;765;1;270
2022;01;23;00;-4,7;766;1;315
2022;01;23;03;-5,3;768;1;45
2022;01;23;06;-5,7;769;0;180
2022;01;23;09;-6;770;3;0
2022;01;23;12;-6,8;771;2;0
2022;01;23;15;-5,9;771;1;0
2022;01;23;18;-4,3;771;4;0
2022;01;23;21;-3,9;771;3;45
2022;01;24;00;-3,4;771;3;45
2022;01;24;03;-3,7;771;4;45
2022;01;24;06;-3,2;770;3;45
2022;01;24;09;-2,3;769;4;45
2022;01;24;12;-1,4;768;4;45
2022;01;24;15;-0,9;767;3;45
2022;01;24;18;-0,7;765;4;45
2022;01;24;21;-0,7;763;6;45
2022;01;25;00;-1,2;762;3;0
2022;01;25;03;-1,1;761;3;45
2022;01;25;06;0,6;760;2;45
2022;01;25;09;0,5;760;2;45
2022;01;25;12;0,5;760;1;90
2022;01;25;15;-0,2;761;2;135
2022;01;25;18;-5,2;762;0;180
2022;01;25;21;-4,8;764;1;90
2022;01;26;00;-9,5;764;2;45
2022;01;26;03;-9;764;1;90
2022;01;26;06;-9,5;764;1;45
2022;01;26;09;-7,4;763;0;180
2022;01;26;12;-5,4;762;1;45
2022;01;26;15;-4,4;761;2;0
2022;01;26;18;-4,4;760;3;0
2022;01;26;21;-4,5;759;3;0
2022;01;27;00;-5,8;757;2;0
2022;01;27;03;-5,6;756;3;0
2022;01;27;06;-5,2;754;3;0
2022;01;27;09;-5,1;752;3;0
2022;01;27;12;-4,7;751;2;0
2022;01;27;15;-3,1;750;3;0
2022;01;27;18;-2,6;749;1;315
2022;01;27;21;-2,3;747;2;270
2022;01;28;00;-2,2;746;2;315
2022;01;28;03;-2,1;746;2;315
2022;01;28;06;-2,3;745;1;270
2022;01;28;09;-2,2;746;0;180
2022;01;28;12;-2;748;0;180
2022;01;28;15;-2,1;749;0;180
2022;01;28;18;-2,4;751;1;225
2022;01;28;21;-2,8;753;1;180
2022;01;29;00;-3,9;754;1;180
2022;01;29;03;-3,6;755;0;180
2022;01;29;06;-3,4;756;1;135
2022;01;29;09;-4,6;756;0;180
2022;01;29;12;-4,3;756;1;90
2022;01;29;15;-3,1;754;2;45
2022;01;29;18;-3,5;751;2;0
2022;01;29;21;-3,9;747;2;315
2022;01;30;00;-3,7;743;4;270
2022;01;30;03;-3,4;739;5;270
2022;01;30;06;-3,5;736;5;315
2022;01;30;09;-3,3;736;4;315
2022;01;30;12;-2,4;737;3;270
2022;01;30;15;-1,3;738;2;315
2022;01;30;18;-2,1;740;1;270
2022;01;30;21;-2,4;742;0;180
2022;01;31;00;-2,6;743;0;180
2022;01;31;03;-2,9;744;0;180
2022;01;31;06;-3,1;744;0;180
2022;01;31;09;-3,4;745;0;180
2022;01;31;12;-3,1;745;0;180
2022;01;31;15;-2,4;745;0;180
2022;01;31;18;-3,1;746;0;180
2022;01;31;21;-3,3;746;0;180
2022;02;01;00;-3,9;747;0;180
2022;02;01;03;-3,8;747;1;225
2022;02;01;06;-4;746;0;180
2022;02;01;09;-3,6;746;1;225
2022;02;01;12;-3,2;746;1;225
2022;02;01;15;-2,5;745;0;180
2022;02;01;18;-3,1;746;0;180
2022;02;01;21;-3,4;746;0;180
2022;02;02;00;-3,7;746;0;180
2022;02;02;03;-3,8;747;0;180
2022;02;02;06;-3,9;748;0;180
2022;02;02;09;-4,6;749;1;225
2022;02;02;12;-4,7;750;0;180
2022;02;02;15;-4,5;751;0;180
2022;02;02;18;-4,4;753;0;180
2022;02;02;21;-4,9;754;0;180
2022;02;03;00;-5;755;0;180
2022;02;03;03;-7;756;0;180
2022;02;03;06;-7,2;757;0;180
2022;02;03;09;-7,7;758;0;180
2022;02;03;12;-7,4;759;0;180
2022;02;03;15;-8,1;760;0;180
2022;02;03;18;-11,6;761;0;180
2022;02;03;21;-14,5;761;0;180
2022;02;04;00;-17,1;762;0;180
2022;02;04;03;-19,2;763;0;180
2022;02;04;06;-17,9;763;0;180
2022;02;04;09;-15,5;763;0;180
2022;02;04;12;-9,3;763;0;180
2022;02;04;15;-6;762;1;315
2022;02;04;18;-6,1;761;2;0
2022;02;04;21;-6,4;760;2;0
2022;02;05;00;-7,1;759;2;0
2022;02;05;03;-7,1;757;2;315
2022;02;05;06;-7,3;755;4;315
2022;02;05;09;-7,2;753;3;270
2022;02;05;12;-6,7;751;2;315
2022;02;05;15;-5,8;750;2;270
2022;02;05;18;-5,3;749;1;315
2022;02;05;21;-5,1;749;1;315
2022;02;06;00;-4,8;748;1;0
2022;02;06;03;-4,3;748;1;315
2022;02;06;06;-3,7;747;0;180
2022;02;06;09;-2,9;747;0;180
2022;02;06;12;-1,1;747;2;0
2022;02;06;15;0;745;2;0
2022;02;06;18;0,6;744;1;315
2022;02;06;21;1,3;743;2;0
2022;02;07;00;1;742;2;0
2022;02;07;03;1,1;742;2;0
2022;02;07;06;1,2;743;1;0
2022;02;07;09;1,4;744;1;315
2022;02;07;12;1;744;0;180
2022;02;07;15;1,1;744;1;270
2022;02;07;18;0,8;745;0;180
2022;02;07;21;0,9;746;0;180
2022;02;08;00;0,7;747;0;180
2022;02;08;03;0,8;748;0;180
2022;02;08;06;0,4;750;0;180
2022;02;08;09;0,6;751;1;135
2022;02;08;12;0,2;751;1;90
2022;02;08;15;-0,2;752;2;90
2022;02;08;18;-0,9;752;1;90
2022;02;08;21;-0,5;751;1;45
2022;02;09;00;-1,2;751;0;180
2022;02;09;03;-1,1;751;0;180
2022;02;09;06;-0,8;751;0;180
2022;02;09;09;-0,1;752;2;90
2022;02;09;12;0,1;753;1;90
2022;02;09;15;0,8;753;0;180
2022;02;09;18;-0,4;753;2;45
2022;02;09;21;0,6;751;2;45
2022;02;10;00;1;749;2;0
2022;02;10;03;0,8;746;-9999;
2022;02;10;06;0,9;747;-9999;
2022;02;10;09;0,8;749;-9999;
2022;02;10;12;1,1;750;-9999;
2022;02;10;15;1,6;750;2;90
2022;02;10;18;1,5;750;3;45
2022;02;10;21;1,5;750;3;45
2022;02;11;00;1;750;2;90
2022;02;11;03;-0,4;750;2;90
2022;02;11;06;-1;751;2;90
2022;02;11;09;-0,1;751;2;90
2022;02;11;12;0,3;752;3;90
2022;02;11;15;К сожалению фактических данных на эту дату в архиве нет;
2022;02;11;18;-1,1;754;3;90
2022;02;11;21;-2,8;755;2;90
2022;02;12;00;-2,6;757;2;90
2022;02;12;03;-3,4;758;3;90
2022;02;12;06;-5;759;2;90
2022;02;12;09;-7,2;759;1;45
2022;02;12;12;-1,7;759;3;45
2022;02;12;15;-0,8;758;4;45
2022;02;12;18;0,4;758;4;90
2022;02;12;21;0,1;758;2;90
2022;02;13;00;0,9;758;5;90
2022;02;13;03;1,1;759;3;90
2022;02;13;06;0,5;760;2;90
2022;02;13;09;0,7;760;3;45
2022;02;13;12;1;759;3;45
2022;02;13;15;1,4;758;4;45
2022;02;13;18;0,8;756;4;45
2022;02;13;21;-0,2;755;4;45
2022;02;14;00;0,4;754;3;45
2022;02;14;03;1,4;754;3;45
2022;02;14;06;1,8;754;4;45
2022;02;14;09;1,5;754;4;45
2022;02;14;12;1,3;754;2;45
2022;02;14;15;0,7;754;2;45
2022;02;14;18;1,8;754;2;45
2022;02;14;21;2;754;3;45
2022;02;15;00;2,3;754;1;45
2022;02;15;03;2,6;754;2;45
2022;02;15;06;2,5;755;1;45
2022;02;15;09;2,6;755;2;45
2022;02;15;12;2,1;756;1;0
2022;02;15;15;2,7;756;1;0
2022;02;15;18;4,1;755;2;0
2022;02;15;21;3,4;755;3;0
2022;02;16;00;2,8;754;2;45
2022;02;16;03;2,4;754;4;45
2022;02;16;06;2,7;753;4;45
2022;02;16;09;2,7;753;4;45
2022;02;16;12;3,3;754;3;45
2022;02;16;15;3,4;753;2;0
2022;02;16;18;2,9;750;1;315
2022;02;16;21;2;747;1;315
2022;02;17;00;1,5;745;3;0
2022;02;17;03;1,5;741;2;315
2022;02;17;06;1,4;737;4;315
2022;02;17;09;1,7;733;2;315
2022;02;17;12;1,7;731;3;315
2022;02;17;15;1,9;729;3;270
2022;02;17;18;2;726;2;315
2022;02;17;21;2,2;725;2;315
2022;02;18;00;2,6;724;3;270
2022;02;18;03;2,4;725;3;0
2022;02;18;06;0,5;728;4;45
2022;02;18;09;0,2;731;5;90
2022;02;18;12;-0,3;735;4;90
2022;02;18;15;-0,3;738;1;90
2022;02;18;18;1;739;4;45
2022;02;18;21;1,2;740;4;45
2022;02;19;00;1,8;740;3;45
2022;02;19;03;1,4;741;2;45
2022;02;19;06;1,7;740;1;0
2022;02;19;09;1,6;738;0;180
2022;02;19;12;1,5;736;1;315
2022;02;19;15;1,1;734;0;180
2022;02;19;18;0,8;734;0;180
2022;02;19;21;0,8;735;0;180
2022;02;20;00;0,7;738;1;135
2022;02;20;03;-1,2;742;2;90
2022;02;20;06;-3,3;744;3;90
2022;02;20;09;-3,5;745;1;90
2022;02;20;12;0,1;746;1;90
2022;02;20;15;0,5;746;2;45
2022;02;20;18;0,3;746;0;180
2022;02;20;21;0,3;745;1;0
2022;02;21;00;-0,2;745;0;180
2022;02;21;03;-1;745;0;180
2022;02;21;06;-0,6;745;0;180
2022;02;21;09;-0,4;745;0;180
2022;02;21;12;0,6;745;0;180
2022;02;21;15;1,9;744;1;315
2022;02;21;18;1;742;1;270
2022;02;21;21;0;741;0;180
2022;02;22;00;0,2;740;0;180
2022;02;22;03;0,5;739;0;180
2022;02;22;06;1,3;739;0;180
2022;02;22;09;1,6;739;0;180
2022;02;22;12;1,2;739;0;180
2022;02;22;15;1,9;740;0;180
2022;02;22;18;0,8;742;0;180
2022;02;22;21;-1,2;745;2;180
2022;02;23;00;-2,1;747;1;180
2022;02;23;03;-3,6;750;1;180
2022;02;23;06;-5,2;752;0;180
2022;02;23;09;-5,7;755;1;135
2022;02;23;12;-5,4;757;1;135
2022;02;23;15;-5,3;758;1;90
2022;02;23;18;-3,7;759;0;180
2022;02;23;21;-3;761;1;45
2022;02;24;00;-3,3;761;2;45
2022;02;24;03;-3,3;762;2;0
2022;02;24;06;-3,5;761;2;0
2022;02;24;09;-3,8;760;3;0
2022;02;24;12;0;759;4;0
2022;02;24;15;2,8;757;5;45
2022;02;24;18;3,2;756;5;45
2022;02;24;21;2,7;756;5;45
2022;02;25;00;2,4;756;4;45
2022;02;25;03;1,4;755;4;0
2022;02;25;06;0,7;754;3;0
2022;02;25;09;0,6;752;5;0
2022;02;25;12;1,8;751;4;0
2022;02;25;15;2;750;2;0
2022;02;25;18;2,6;749;3;0
2022;02;25;21;2,8;749;5;0
2022;02;26;00;1,2;750;4;45
2022;02;26;03;0,9;753;3;90
2022;02;26;06;0,7;757;3;90
2022;02;26;09;0,4;761;2;90
2022;02;26;12;-0,1;764;2;135
2022;02;26;15;0,7;768;1;135
2022;02;26;18;-0,9;770;0;180
2022;02;26;21;-2;773;0;180
2022;02;27;00;-3,7;775;0;180
2022;02;27;03;-6,4;777;0;180
2022;02;27;06;-7,4;778;0;180
2022;02;27;09;-7,2;779;0;180
2022;02;27;12;-3;780;0;180
2022;02;27;15;0,2;779;0;180
2022;02;27;18;-0,3;778;0;180
2022;02;27;21;-0,4;777;0;180
2022;02;28;00;-1,8;776;1;45
2022;02;28;03;-1,7;775;1;45
2022;02;28;06;-1,6;775;0;180
2022;02;28;09;-1,8;775;1;45
2022;02;28;12;-0,7;775;0;180
2022;02;28;15;0,6;775;1;90
2022;02;28;18;1,5;775;1;90
2022;02;28;21;0,3;775;1;90
2022;03;01;00;0,1;774;1;45
2022;03;01;03;-2,5;774;1;90
2022;03;01;06;-2;774;1;90
2022;03;01;09;-2,9;774;0;180
2022;03;01;12;1,5;773;2;90
2022;03;01;15;4,9;773;2;45
2022;03;01;18;2,5;772;0;180
2022;03;01;21;2,2;771;2;45
2022;03;02;00;1,4;771;2;45
2022;03;02;03;1,3;770;1;45
2022;03;02;06;-0,7;769;2;90
2022;03;02;09;-1,6;768;1;45
2022;03;02;12;-0,7;767;2;90
2022;03;02;15;1,4;766;1;90
2022;03;02;18;1,2;765;2;45
2022;03;02;21;1,1;764;2;90
2022;03;03;00;0,6;763;2;90
2022;03;03;03;-0,3;762;2;90
2022;03;03;06;-1;761;2;90
2022;03;03;09;-0,7;761;2;90
2022;03;03;12;-0,1;761;2;90
2022;03;03;15;0,2;761;1;90
2022;03;03;18;0,9;761;1;90
2022;03;03;21;1,3;762;1;180
2022;03;04;00;0,8;763;1;180
2022;03;04;03;0,3;764;1;180
2022;03;04;06;0;764;2;180
2022;03;04;09;-0,4;765;3;180
2022;03;04;12;-0,2;766;2;180
2022;03;04;15;1,5;767;2;180
2022;03;04;18;0,2;767;3;180
2022;03;04;21;-1,9;768;1;180
2022;03;05;00;-3,9;769;1;180
2022;03;05;03;-7;769;0;180
2022;03;05;06;-7,4;769;1;180
2022;03;05;09;-6,2;770;0;180
2022;03;05;12;-3,8;770;1;45
2022;03;05;15;-1,9;769;2;45
2022;03;05;18;-2,3;767;1;45
2022;03;05;21;-3;766;1;45
2022;03;06;00;-3,4;764;3;45
2022;03;06;03;-2,6;761;2;45
2022;03;06;06;-1,8;759;3;90
2022;03;06;09;-2,3;758;3;90
2022;03;06;12;-1,3;758;4;90
2022;03;06;15;0,2;758;4;90
2022;03;06;18;-0,1;758;2;45
2022;03;06;21;-1;757;2;90
2022;03;07;00;-1,9;757;0;180
2022;03;07;03;-1,2;757;1;135
2022;03;07;06;-1,2;758;1;225
2022;03;07;09;-3,1;761;1;225
2022;03;07;12;-4,1;762;2;180
2022;03;07;15;-4;764;2;225
2022;03;07;18;-5;765;2;180
2022;03;07;21;-6,2;767;1;225
2022;03;08;00;-7,9;768;1;225
2022;03;08;03;-9,9;769;0;180
2022;03;08;06;-10,8;769;0;180
2022;03;08;09;-9,5;769;0;180
2022;03;08;12;-8,1;769;1;315
2022;03;08;15;-6,1;769;2;315
2022;03;08;18;-5,6;769;1;270
2022;03;08;21;-5,9;769;1;270
2022;03;09;00;-6,1;770;1;270
2022;03;09;03;-6,8;771;0;180
2022;03;09;06;-7,5;772;0;180
2022;03;09;09;-7,1;774;0;180
2022;03;09;12;-4,1;775;1;270
2022;03;09;15;-2,1;776;0;180
2022;03;09;18;-2,5;777;1;180
2022;03;09;21;-5,3;778;0;180
2022;03;10;00;-6,6;779;0;180
2022;03;10;03;-10,3;780;0;180
2022;03;10;06;-10,7;780;0;180
2022;03;10;09;-7,6;781;1;45
2022;03;10;12;-3,8;781;2;45
2022;03;10;15;-1,1;780;1;90
2022;03;10;18;-0,8;779;3;45
2022;03;10;21;-2,4;777;2;90
2022;03;11;00;-3,7;776;3;45
2022;03;11;03;-5,3;775;2;90
2022;03;11;06;-3,5;774;3;90
2022;03;11;09;-2,6;773;2;90
2022;03;11;12;-0,7;772;3;90
2022;03;11;15;0;771;3;90
2022;03;11;18;0,4;771;2;90
2022;03;11;21;0,2;770;1;90
2022;03;12;00;0,2;770;1;135
2022;03;12;03;-2,3;770;0;180
2022;03;12;06;-2,5;770;0;180
2022;03;12;09;-1,7;771;0;180
2022;03;12;12;1,3;771;1;45
2022;03;12;15;4,3;771;1;90
2022;03;12;18;3,1;771;1;45
2022;03;12;21;0,7;771;0;180
2022;03;13;00;-1;772;0;180
2022;03;13;03;-0,9;771;1;90
2022;03;13;06;-0,6;771;1;90
2022;03;13;09;-0,8;771;1;90
2022;03;13;12;2,5;771;2;45
2022;03;13;15;4,2;771;2;45
2022;03;13;18;5;771;2;135
2022;03;13;21;1,4;771;2;90
2022;03;14;00;-2,3;771;1;45
2022;03;14;03;-3,5;771;0;180
2022;03;14;06;-4,1;772;1;45
2022;03;14;09;-3;773;0;180
2022;03;14;12;0,9;774;1;45
2022;03;14;15;4,9;774;1;45
2022;03;14;18;2,7;773;1;45
2022;03;14;21;-1;774;0;180
2022;03;15;00;-2,5;774;0;180
2022;03;15;03;-3,4;774;0;180
2022;03;15;06;-1,3;774;0;180
2022;03;15;09;-0,2;774;1;315
2022;03;15;12;4,5;774;1;0
2022;03;15;15;7;774;1;0
2022;03;15;18;7,8;774;0;180
2022;03;15;21;5,2;774;1;0
2022;03;16;00;2,6;775;1;315
2022;03;16;03;0,6;775;2;270
2022;03;16;06;-0,9;775;1;270
2022;03;16;09;-1;776;2;270
2022;03;16;12;2,9;777;2;270
2022;03;16;15;6,2;778;2;270
2022;03;16;18;7,4;778;1;270
2022;03;16;21;5;779;1;315
2022;03;17;00;2,9;780;1;0
2022;03;17;03;1,1;781;0;180
2022;03;17;06;0;781;1;315
2022;03;17;09;1,7;782;0;180
2022;03;17;12;5,5;782;1;315
2022;03;17;15;7,4;782;2;0
2022;03;17;18;7,7;782;1;0
2022;03;17;21;5,3;782;2;0
2022;03;18;00;2,4;783;0;180
2022;03;18;03;-0,4;783;1;0
2022;03;18;06;-1,9;783;0;180
2022;03;18;09;1,2;783;1;45
2022;03;18;12;5,7;783;3;45
2022;03;18;15;6,7;782;3;45
2022;03;18;18;7,1;781;2;45
2022;03;18;21;4,5;781;1;45
2022;03;19;00;2,9;781;1;45
2022;03;19;03;1,3;782;1;90
2022;03;19;06;1,1;782;0;180
2022;03;19;09;1,8;784;1;135
2022;03;19;12;2;785;1;45
2022;03;19;15;2,4;785;2;90
2022;03;19;18;2,1;784;2;90
2022;03;19;21;1,3;784;2;90
2022;03;20;00;0,8;783;1;90
2022;03;20;03;0,2;782;0;180
2022;03;20;06;0,1;781;1;90
2022;03;20;09;0,6;780;3;90
2022;03;20;12;2,4;781;2;90
2022;03;20;15;5,5;780;2;90
2022;03;20;18;4,1;780;2;45
2022;03;20;21;2,8;780;1;90
2022;03;21;00;0,4;780;0;180
2022;03;21;03;0,3;780;0;180
2022;03;21;06;-1,2;779;0;180
2022;03;21;09;0,4;779;2;90
2022;03;21;12;5,5;780;2;45
2022;03;21;15;8,6;779;2;90
2022;03;21;18;8,5;778;1;90
2022;03;21;21;3,5;778;2;90
2022;03;22;00;2,3;777;2;90
2022;03;22;03;0,9;777;2;90
2022;03;22;06;0;777;1;45
2022;03;22;09;1,1;777;2;90
2022;03;22;12;3,8;777;2;90
2022;03;22;15;6,5;776;3;90
2022;03;22;18;4,9;775;2;90
2022;03;22;21;1,7;774;1;90
2022;03;23;00;0,2;773;1;45
2022;03;23;03;-0,4;772;0;180
2022;03;23;06;-2;770;0;180
2022;03;23;09;2,3;769;1;0
2022;03;23;12;5;768;2;90
2022;03;23;15;6,8;767;1;45
2022;03;23;18;4,6;767;1;90
2022;03;23;21;1,1;767;1;90
2022;03;24;00;-0,7;767;1;90
2022;03;24;03;-1,5;766;1;90
2022;03;24;06;-2,2;765;0;180
2022;03;24;09;0,3;765;2;90
2022;03;24;12;4,6;764;3;90
2022;03;24;15;5,1;764;4;90
2022;03;24;18;4,1;764;3;90
2022;03;24;21;2;765;0;180
2022;03;25;00;2,3;766;0;180
2022;03;25;03;3,2;766;0;180
2022;03;25;06;2,4;765;0;180
2022;03;25;09;3,3;764;1;270
2022;03;25;12;5,2;763;1;45
2022;03;25;15;7,2;760;2;0
2022;03;25;18;6,3;756;2;45
2022;03;25;21;5,5;754;3;45
2022;03;26;00;3,4;750;3;90
2022;03;26;03;3,5;747;3;90
2022;03;26;06;1,8;745;4;90
2022;03;26;09;2,1;744;4;90
2022;03;26;12;1,2;744;3;135
2022;03;26;15;0;747;6;180
2022;03;26;18;-1,5;751;6;180
2022;03;26;21;-3;755;6;180
2022;03;27;00;-3,5;758;5;180
2022;03;27;03;-3,4;761;5;180
2022;03;27;06;-4,7;763;3;180
2022;03;27;09;-4,8;764;4;180
2022;03;27;12;-2,3;765;3;180
2022;03;27;15;-0,4;764;4;180
2022;03;27;18;-0,6;764;3;135
2022;03;27;21;-2,4;762;1;90
2022;03;28;00;-2,7;760;2;45
2022;03;28;03;-4,8;755;2;0
2022;03;28;06;-4,8;748;2;0
2022;03;28;09;-2,2;742;2;45
2022;03;28;12;2,8;741;5;90
2022;03;28;15;3,7;740;5;90
2022;03;28;18;1,4;741;3;90
2022;03;28;21;-2;744;3;180
2022;03;29;00;-3,6;746;3;180
2022;03;29;03;-4,5;748;2;180
2022;03;29;06;-6,4;750;1;180
2022;03;29;09;-4,7;750;2;180
2022;03;29;12;-3;751;2;180
2022;03;29;15;-3;752;2;45
2022;03;29;18;-2,6;752;3;90
2022;03;29;21;-4,2;752;1;90
2022;03;30;00;-5;751;2;90
2022;03;30;03;-6;751;1;90
2022;03;30;06;-6;751;2;45
2022;03;30;09;-4,2;751;2;45
2022;03;30;12;-2;751;4;90
2022;03;30;15;-0,1;752;4;90
2022;03;30;18;0;752;3;90
2022;03;30;21;-1,5;753;3;45
2022;03;31;00;-2,1;754;3;45
2022;03;31;03;-2,5;754;3;45
2022;03;31;06;-3,5;755;2;90
2022;03;31;09;-2,6;757;1;90
2022;03;31;12;0,1;758;2;90
2022;03;31;15;1,4;759;3;45
2022;03;31;18;0,8;759;2;45
